,Category,PP_Message,PP_Words,Message,Words,Words_Count,Chars_Count,Sents_Count,Punct_Count,All_Caps_Count,StopWords_Count,MeanLength,Comma_Count,QMark_Count,ExcMark_Count,Quotes_Count,Currency_Count
2849,ham,sad stori man  last week bday  wife didnt wish  parent forgot n kid  went work  even colleagu wish  enter cabin pa said   happi bday boss     felt special  askd  lunch  lunch invit apart  went  said   u mind go bedroom minut   ok   sed sexi mood  came  minut latr wid cake  n wife  parent  kidz  friend n colleagu  scream  surpris   wait sofa     nake  ,"['sad' 'stori' 'man' '' 'last' 'week' 'bday' '' 'wife' 'didnt' 'wish' ''
 'parent' 'forgot' 'n' 'kid' '' 'went' 'work' '' 'even' 'colleagu' 'wish'
 '' 'enter' 'cabin' 'pa' 'said' '' '' 'happi' 'bday' 'boss' '' '' '' ''
 'felt' 'special' '' 'askd' '' 'lunch' '' 'lunch' 'invit' 'apart' ''
 'went' '' 'said' '' '' 'u' 'mind' 'go' 'bedroom' 'minut' '' '' 'ok' '' ''
 'sed' 'sexi' 'mood' '' 'came' '' 'minut' 'latr' 'wid' 'cake' '' 'n'
 'wife' '' 'parent' '' 'kidz' '' 'friend' 'n' 'colleagu' '' 'scream' ''
 'surpris' '' '' 'wait' 'sofa' '' '' '' '' 'nake' '' '']","Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","['Sad', 'story', 'of', 'a', 'Man', '-', 'Last', 'week', 'was', 'my', ""b'day"", '.', 'My', 'Wife', ""did'nt"", 'wish', 'me', '.', 'My', 'Parents', 'forgot', 'n', 'so', 'did', 'my', 'Kids', '.', 'I', 'went', 'to', 'work', '.', 'Even', 'my', 'Colleagues', 'did', 'not', 'wish', '.', 'As', 'I', 'entered', 'my', 'cabin', 'my', 'PA', 'said', ',', '``', 'Happy', ""B'day"", 'Boss', '!', '!', ""''"", '.', 'I', 'felt', 'special', '.', 'She', 'askd', 'me', '4', 'lunch', '.', 'After', 'lunch', 'she', 'invited', 'me', 'to', 'her', 'apartment', '.', 'We', 'went', 'there', '.', 'She', 'said', ',', ""''"", 'do', 'u', 'mind', 'if', 'I', 'go', 'into', 'the', 'bedroom', 'for', 'a', 'minute', '?', '``', ""''OK"", ""''"", ',', 'I', 'sed', 'in', 'a', 'sexy', 'mood', '.', 'She', 'came', 'out', '5', 'minuts', 'latr', 'wid', 'a', 'cake', '...', 'n', 'My', 'Wife', ',', 'My', 'Parents', ',', 'My', 'Kidz', ',', 'My', 'Friends', 'n', 'My', 'Colleagues', '.', 'All', 'screaming', '..', 'SURPRISE', '!', '!', 'and', 'I', 'was', 'waiting', 'on', 'the', 'sofa', '..', '...', '.....', ""'"", 'NAKED', '...', '!']",112,588,15,59,4,34,3.0326797385620914,6,1,5,0,0
2850,spam,chanc realiti fantasi show call   p per min ntt ltd  po box  croydon cr wb  nation  rate call,"['chanc' 'realiti' 'fantasi' 'show' 'call' '' '' 'p' 'per' 'min' 'ntt'
 'ltd' '' 'po' 'box' '' 'croydon' 'cr' 'wb' '' 'nation' '' 'rate' 'call']","YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call","['YOUR', 'CHANCE', 'TO', 'BE', 'ON', 'A', 'REALITY', 'FANTASY', 'SHOW', 'call', 'now', '=', '08707509020', 'Just', '20p', 'per', 'min', 'NTT', 'Ltd', ',', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'is', 'a', 'national', '=', 'rate', 'call']",30,151,1,3,12,3,3.6363636363636362,1,0,0,0,0
2851,ham,fine  good hear  dear  happi new year oh ,['fine' '' 'good' 'hear' '' 'dear' '' 'happi' 'new' 'year' 'oh' ''],She's fine. Good to hear from you. How are you my dear? Happy new year oh.,"['She', ""'s"", 'fine', '.', 'Good', 'to', 'hear', 'from', 'you', '.', 'How', 'are', 'you', 'my', 'dear', '?', 'Happy', 'new', 'year', 'oh', '.']",16,74,4,5,0,6,2.8095238095238093,0,1,0,0,0
2852,ham,go wipro interview today ,['go' 'wipro' 'interview' 'today' ''],Are you going to wipro interview today?,"['Are', 'you', 'going', 'to', 'wipro', 'interview', 'today', '?']",7,39,1,1,0,2,4.125,0,1,0,0,0
2853,ham,tall princess ,['tall' 'princess' ''],how tall are you princess?,"['how', 'tall', 'are', 'you', 'princess', '?']",5,26,1,1,0,3,3.6666666666666665,0,1,0,0,0
2854,ham,doubt could handl  time per night case ,['doubt' 'could' 'handl' '' 'time' 'per' 'night' 'case' ''],I doubt you could handle 5 times per night in any case...,"['I', 'doubt', 'you', 'could', 'handle', '5', 'times', 'per', 'night', 'in', 'any', 'case', '...']",12,57,1,3,0,3,3.5384615384615383,0,0,0,0,0
2855,ham,haha  hope ü hear receipt sound  gd luck ,['haha' '' 'hope' 'ü' 'hear' 'receipt' 'sound' '' 'gd' 'luck' ''],Haha... Hope ü can hear the receipt sound... Gd luck!,"['Haha', '...', 'Hope', 'ü', 'can', 'hear', 'the', 'receipt', 'sound', '...', 'Gd', 'luck', '!']",10,53,1,7,0,2,3.3846153846153846,0,0,1,0,0
2856,ham,gon na death  gon na leav note say rob fault  aveng ,"['gon' 'na' 'death' '' 'gon' 'na' 'leav' 'note' 'say' 'rob' 'fault' ''
 'aveng' '']",Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,"['Your', 'gon', 'na', 'be', 'the', 'death', 'if', 'me', '.', 'I', ""'m"", 'gon', 'na', 'leave', 'a', 'note', 'that', 'says', 'its', 'all', 'robs', 'fault', '.', 'Avenge', 'me', '.']",22,94,3,4,0,9,2.8846153846153846,0,0,0,0,0
2857,ham,japanes proverb  one  u  none  u must indian version  one  let  none  leav   final kerala version  one  stop  none  make strike ,"['japanes' 'proverb' '' 'one' '' 'u' '' 'none' '' 'u' 'must' 'indian'
 'version' '' 'one' '' 'let' '' 'none' '' 'leav' '' '' 'final' 'kerala'
 'version' '' 'one' '' 'stop' '' 'none' '' 'make' 'strike' '']","Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...","['Japanese', 'Proverb', ':', 'If', 'one', 'Can', 'do', 'it', ',', 'U', 'too', 'Can', 'do', 'it', ',', 'If', 'none', 'Can', 'do', 'it', ',', 'U', 'must', 'do', 'it', 'Indian', 'version', ':', 'If', 'one', 'Can', 'do', 'it', ',', 'LET', 'HIM', 'DO', 'it', '..', 'If', 'none', 'Can', 'do', 'it', ',', 'LEAVE', 'it', '!', '!', 'And', 'finally', 'Kerala', 'version', ':', 'If', 'one', 'can', 'do', 'it', ',', 'Stop', 'him', 'doing', 'it', '..', 'If', 'none', 'can', 'do', 'it', ',', 'Make', 'a', 'strike', 'against', 'it', '...']",62,276,2,19,4,27,2.8051948051948052,7,0,2,0,0
2858,ham,today workin free oso  gee  thgt u workin ur fren shop ,"['today' 'workin' 'free' 'oso' '' 'gee' '' 'thgt' 'u' 'workin' 'ur' 'fren'
 'shop' '']",Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,"['Today', 'i', ""'m"", 'not', 'workin', 'but', 'not', 'free', 'oso', '...', 'Gee', '...', 'Thgt', 'u', 'workin', 'at', 'ur', 'fren', ""'s"", 'shop', '?']",16,81,1,9,0,5,3.0952380952380953,0,1,0,0,0
2859,ham,life face choic toss coin becoz settl question coin air u know heart hope  gudni,"['life' 'face' 'choic' 'toss' 'coin' 'becoz' 'settl' 'question' 'coin'
 'air' 'u' 'know' 'heart' 'hope' '' 'gudni']",In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,"['In', 'life', 'when', 'you', 'face', 'choices', 'Just', 'toss', 'a', 'coin', 'not', 'becoz', 'its', 'settle', 'the', 'question', 'But', 'while', 'the', 'coin', 'in', 'the', 'air', 'U', 'will', 'know', 'what', 'your', 'heart', 'is', 'hoping', 'for', '.', 'Gudni8']",33,160,2,1,0,15,3.764705882352941,0,0,0,0,0
2860,ham,know god creat gap finger    one made come  amp  fill gap hold hand love  ,"['know' 'god' 'creat' 'gap' 'finger' '' '' '' 'one' 'made' 'come' '' 'amp'
 '' 'fill' 'gap' 'hold' 'hand' 'love' '' '']","Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!","['Do', 'you', 'know', 'why', 'god', 'created', 'gap', 'between', 'your', 'fingers', '..', '?', 'So', 'that', ',', 'One', 'who', 'is', 'made', 'for', 'you', 'comes', '&', 'amp', ';', 'fills', 'those', 'gaps', 'by', 'holding', 'your', 'hand', 'with', 'LOVE', '..', '!']",29,151,2,9,1,13,3.4166666666666665,1,1,1,0,0
2861,ham,want kiss feel next,['want' 'kiss' 'feel' 'next'],I want to be there so i can kiss you and feel you next to me,"['I', 'want', 'to', 'be', 'there', 'so', 'i', 'can', 'kiss', 'you', 'and', 'feel', 'you', 'next', 'to', 'me']",16,60,1,0,0,11,2.8125,0,0,0,0,0
2862,ham,happi say,['happi' 'say'],I am not at all happy with what you saying or doing,"['I', 'am', 'not', 'at', 'all', 'happy', 'with', 'what', 'you', 'saying', 'or', 'doing']",12,51,1,0,0,9,3.3333333333333335,0,0,0,0,0
2863,spam,adult  content video shortli,['adult' '' 'content' 'video' 'shortli'],Adult 18 Content Your video will be with you shortly,"['Adult', '18', 'Content', 'Your', 'video', 'will', 'be', 'with', 'you', 'shortly']",10,52,1,0,0,4,4.3,0,0,0,0,0
2864,ham,ok would b love  u r sure  think wot u want  drinkin  dancin  eatin  cinema     u  wot ,"['ok' 'would' 'b' 'love' '' 'u' 'r' 'sure' '' 'think' 'wot' 'u' 'want' ''
 'drinkin' '' 'dancin' '' 'eatin' '' 'cinema' '' '' '' '' 'u' '' 'wot' '']","Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?","['Ok', 'that', 'would', 'b', 'lovely', ',', 'if', 'u', 'r', 'sure', '.', 'Think', 'about', 'wot', 'u', 'want', 'to', 'do', ',', 'drinkin', ',', 'dancin', ',', 'eatin', ',', 'cinema', ',', 'in', ',', 'out', ',', 'about', '...', 'Up', 'to', 'u', '!', 'Wot', 'about', '?']",28,137,3,14,0,10,2.725,8,1,1,0,0
2865,ham,say nt explicitli told nora know someon probabl gon na bother,"['say' 'nt' 'explicitli' 'told' 'nora' 'know' 'someon' 'probabl' 'gon'
 'na' 'bother']",What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,"['What', 'I', ""'m"", 'saying', 'is', 'if', 'you', 'have', ""n't"", 'explicitly', 'told', 'nora', 'I', 'know', 'someone', 'I', ""'m"", 'probably', 'just', 'not', 'gon', 'na', 'bother']",20,104,1,3,0,6,3.739130434782609,0,0,0,0,0
2866,ham,say hi get ass back south tampa  prefer kegger ,['say' 'hi' 'get' 'ass' 'back' 'south' 'tampa' '' 'prefer' 'kegger' ''],He says hi and to get your ass back to south tampa (preferably at a kegger),"['He', 'says', 'hi', 'and', 'to', 'get', 'your', 'ass', 'back', 'to', 'south', 'tampa', '(', 'preferably', 'at', 'a', 'kegger', ')']",16,75,1,2,0,6,3.3333333333333335,0,0,0,0,0
2867,ham,smith wast dai wan na gayl ,['smith' 'wast' 'dai' 'wan' 'na' 'gayl' ''],Smith waste da.i wanna gayle.,"['Smith', 'waste', 'da.i', 'wan', 'na', 'gayle', '.']",5,29,1,2,0,0,3.5714285714285716,0,0,0,0,0
2868,ham,mum  sent mani mani messag sinc got  want know actual get  enjoy rest day ,"['mum' '' 'sent' 'mani' 'mani' 'messag' 'sinc' 'got' '' 'want' 'know'
 'actual' 'get' '' 'enjoy' 'rest' 'day' '']","Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.","['Mum', ',', 'i', ""'ve"", 'sent', 'you', 'many', 'many', 'messages', 'since', 'i', 'got', 'here', '.', 'I', 'just', 'want', 'to', 'know', 'that', 'you', 'are', 'actually', 'getting', 'them', '.', 'Do', 'enjoy', 'the', 'rest', 'of', 'your', 'day', '.']",29,142,3,5,0,13,3.3529411764705883,1,0,0,0,0
2869,ham,aight  tomorrow around  lt    gt ,['aight' '' 'tomorrow' 'around' '' 'lt' '' '' '' 'gt' ''],"Aight, tomorrow around  &lt;#&gt;  it is","['Aight', ',', 'tomorrow', 'around', '&', 'lt', ';', '#', '&', 'gt', ';', 'it', 'is']",7,40,1,6,0,2,2.5384615384615383,1,0,0,0,0
2870,ham,housemaid murder  coz man murder  lt    gt  th januari  public holiday govtinstituit close  includ post offic  understand ,"['housemaid' 'murder' '' 'coz' 'man' 'murder' '' 'lt' '' '' '' 'gt' ''
 'th' 'januari' '' 'public' 'holiday' 'govtinstituit' 'close' '' 'includ'
 'post' 'offic' '' 'understand' '']","House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","['House-Maid', 'is', 'the', 'murderer', ',', 'coz', 'the', 'man', 'was', 'murdered', 'on', '&', 'lt', ';', '#', '&', 'gt', ';', 'th', 'January', '..', 'As', 'public', 'holiday', 'all', 'govt.instituitions', 'are', 'closed', ',', 'including', 'post', 'office', '..', 'understand', '?']",23,166,1,14,0,7,4.114285714285714,2,1,0,0,0
2871,spam,chanc realiti fantasi show call   p per min ntt ltd  po box  croydon cr wb  nation  rate call ,"['chanc' 'realiti' 'fantasi' 'show' 'call' '' '' 'p' 'per' 'min' 'ntt'
 'ltd' '' 'po' 'box' '' 'croydon' 'cr' 'wb' '' 'nation' '' 'rate' 'call'
 '']","YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.","['YOUR', 'CHANCE', 'TO', 'BE', 'ON', 'A', 'REALITY', 'FANTASY', 'SHOW', 'call', 'now', '=', '08707509020', 'Just', '20p', 'per', 'min', 'NTT', 'Ltd', ',', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'is', 'a', 'national', '=', 'rate', 'call', '.']",30,152,1,4,12,3,3.5588235294117645,1,0,0,0,0
2872,ham,actual first time  went bed long spoke  woke   night ,"['actual' 'first' 'time' '' 'went' 'bed' 'long' 'spoke' '' 'woke' '' ''
 'night' '']",I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,"['I', 'actually', 'did', 'for', 'the', 'first', 'time', 'in', 'a', 'while', '.', 'I', 'went', 'to', 'bed', 'not', 'too', 'long', 'after', 'i', 'spoke', 'with', 'you', '.', 'Woke', 'up', 'at', '7', '.', 'How', 'was', 'your', 'night', '?']",30,130,4,4,0,17,2.9705882352941178,0,1,0,0,0
2873,ham,see ,['see' ''],See you there!,"['See', 'you', 'there', '!']",3,14,1,1,0,2,3.0,0,0,1,0,0
2874,ham,dont understand messag ,['dont' 'understand' 'messag' ''],I dont understand your message.,"['I', 'dont', 'understand', 'your', 'message', '.']",5,31,1,1,0,1,4.5,0,0,0,0,0
2875,ham,crucifi c told earlier ,['crucifi' 'c' 'told' 'earlier' ''],Crucify is c not s. You should have told me earlier.,"['Crucify', 'is', 'c', 'not', 's.', 'You', 'should', 'have', 'told', 'me', 'earlier', '.']",10,52,1,2,0,5,3.5,0,0,0,0,0
2876,ham,idk  keep say  sinc move  keep but head freedom vs respons  tire  much shit deal bare keep togeth get ad ,"['idk' '' 'keep' 'say' '' 'sinc' 'move' '' 'keep' 'but' 'head' 'freedom'
 'vs' 'respons' '' 'tire' '' 'much' 'shit' 'deal' 'bare' 'keep' 'togeth'
 'get' 'ad' '']","Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.","['Idk', '.', 'You', 'keep', 'saying', 'that', 'you', ""'re"", 'not', ',', 'but', 'since', 'he', 'moved', ',', 'we', 'keep', 'butting', 'heads', 'over', 'freedom', 'vs.', 'responsibility', '.', 'And', 'i', ""'m"", 'tired', '.', 'I', 'have', 'so', 'much', 'other', 'shit', 'to', 'deal', 'with', 'that', 'i', ""'m"", 'barely', 'keeping', 'myself', 'together', 'once', 'this', 'gets', 'added', 'to', 'it', '.']",42,234,5,10,0,20,3.6923076923076925,2,0,0,0,0
2877,ham,fuck cedar key fuck  come anyway tho ,['fuck' 'cedar' 'key' 'fuck' '' 'come' 'anyway' 'tho' ''],Fuck cedar key and fuck her (come over anyway tho),"['Fuck', 'cedar', 'key', 'and', 'fuck', 'her', '(', 'come', 'over', 'anyway', 'tho', ')']",10,50,1,2,0,3,3.4166666666666665,0,0,0,0,0
2878,ham,twenti past five said train durham alreadi coz reserv seat,"['twenti' 'past' 'five' 'said' 'train' 'durham' 'alreadi' 'coz' 'reserv'
 'seat']",twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,"['twenty', 'past', 'five', 'he', 'said', 'will', 'this', 'train', 'have', 'been', 'to', 'durham', 'already', 'or', 'not', 'coz', 'i', 'am', 'in', 'a', 'reserved', 'seat']",22,103,1,0,0,12,3.727272727272727,0,0,0,0,0
2879,spam,hey boy  want hot xxx pic sent direct  ur phone  txt porn   hr free p per day  stop text stopbcm sf wcnxx,"['hey' 'boy' '' 'want' 'hot' 'xxx' 'pic' 'sent' 'direct' '' 'ur' 'phone'
 '' 'txt' 'porn' '' '' 'hr' 'free' 'p' 'per' 'day' '' 'stop' 'text'
 'stopbcm' 'sf' 'wcnxx']","Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX","['Hey', 'Boys', '.', 'Want', 'hot', 'XXX', 'pics', 'sent', 'direct', '2', 'ur', 'phone', '?', 'Txt', 'PORN', 'to', '69855', ',', '24Hrs', 'free', 'and', 'then', 'just', '50p', 'per', 'day', '.', 'To', 'stop', 'text', 'STOPBCM', 'SF', 'WC1N3XX']",29,140,4,4,5,4,3.393939393939394,1,1,0,0,0
2880,ham,u still paint ur wall ,['u' 'still' 'paint' 'ur' 'wall' ''],U still painting ur wall?,"['U', 'still', 'painting', 'ur', 'wall', '?']",5,25,1,1,0,0,3.5,0,1,0,0,0
2881,spam,last chanc  claim ur  worth discount voucher today  text shop   savamob  offer mobil  cs savamob pobox  muz   sub  ,"['last' 'chanc' '' 'claim' 'ur' '' 'worth' 'discount' 'voucher' 'today' ''
 'text' 'shop' '' '' 'savamob' '' 'offer' 'mobil' '' 'cs' 'savamob'
 'pobox' '' 'muz' '' '' 'sub' '' '']","Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16","['Last', 'Chance', '!', 'Claim', 'ur', '£150', 'worth', 'of', 'discount', 'vouchers', 'today', '!', 'Text', 'SHOP', 'to', '85023', 'now', '!', 'SavaMob', ',', 'offers', 'mobile', '!', 'T', 'Cs', 'SavaMob', 'POBOX84', ',', 'M263UZ', '.', '£3.00', 'Sub', '.', '16']",25,152,7,9,3,3,3.735294117647059,2,0,4,0,2
2882,ham,printer cool  mean groovi  wine groovi,['printer' 'cool' '' 'mean' 'groovi' '' 'wine' 'groovi'],Printer is cool. I mean groovy. Wine is groovying,"['Printer', 'is', 'cool', '.', 'I', 'mean', 'groovy', '.', 'Wine', 'is', 'groovying']",9,49,3,2,0,2,3.727272727272727,0,0,0,0,0
2883,ham,hi harish rent transfr ur acnt ,['hi' 'harish' 'rent' 'transfr' 'ur' 'acnt' ''],Hi Harish's rent has been transfred to ur Acnt.,"['Hi', 'Harish', ""'s"", 'rent', 'has', 'been', 'transfred', 'to', 'ur', 'Acnt', '.']",9,47,1,2,0,3,3.5454545454545454,0,0,0,0,0
2884,ham,anyth lor come ,['anyth' 'lor' 'come' ''],Anything lor is she coming?,"['Anything', 'lor', 'is', 'she', 'coming', '?']",5,27,1,1,0,2,3.8333333333333335,0,1,0,0,0
2885,ham,cbe realli good nowaday   lot shop showroom   citi shape good ,"['cbe' 'realli' 'good' 'nowaday' '' '' 'lot' 'shop' 'showroom' '' ''
 'citi' 'shape' 'good' '']",Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,"['Cbe', 'is', 'really', 'good', 'nowadays', ':', ')', 'lot', 'of', 'shop', 'and', 'showrooms', ':', ')', 'city', 'is', 'shaping', 'good', '.']",14,77,1,5,0,4,3.473684210526316,0,0,0,0,0
2886,ham,ü still attend da talk ,['ü' 'still' 'attend' 'da' 'talk' ''],Ü still attending da talks?,"['Ü', 'still', 'attending', 'da', 'talks', '?']",5,27,1,1,0,0,3.8333333333333335,0,1,0,0,0
2887,ham,prob hon  u doinat mo ,['prob' 'hon' '' 'u' 'doinat' 'mo' ''],No probs hon! How u doinat the mo?,"['No', 'probs', 'hon', '!', 'How', 'u', 'doinat', 'the', 'mo', '?']",8,34,2,2,0,1,2.7,0,1,1,0,0
2888,ham,k take care,['k' 'take' 'care'],K I'll take care of it,"['K', 'I', ""'ll"", 'take', 'care', 'of', 'it']",6,22,1,1,0,2,2.4285714285714284,0,0,0,0,0
2889,ham,take nt phone callon friday  assum wo nt year ,['take' 'nt' 'phone' 'callon' 'friday' '' 'assum' 'wo' 'nt' 'year' ''],I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,"['I', 'take', 'it', 'we', 'did', ""n't"", 'have', 'the', 'phone', 'callon', 'Friday', '.', 'Can', 'we', 'assume', 'we', 'wo', ""n't"", 'have', 'it', 'this', 'year', 'now', '?']",20,95,2,4,0,11,3.1666666666666665,0,1,0,0,0
2890,ham,batteri low babe,['batteri' 'low' 'babe'],My battery is low babe,"['My', 'battery', 'is', 'low', 'babe']",5,22,1,0,0,1,3.6,0,0,0,0,0
2891,ham,shuhui bought ron present swatch watch ,['shuhui' 'bought' 'ron' 'present' 'swatch' 'watch' ''],Shuhui has bought ron's present it's a swatch watch...,"['Shuhui', 'has', 'bought', 'ron', ""'s"", 'present', 'it', ""'s"", 'a', 'swatch', 'watch', '...']",9,54,1,5,0,3,3.8333333333333335,0,0,0,0,0
2892,ham,yeah quit bit left  swing tomorrow get,['yeah' 'quit' 'bit' 'left' '' 'swing' 'tomorrow' 'get'],"Yeah there's quite a bit left, I'll swing by tomorrow when I get up","['Yeah', 'there', ""'s"", 'quite', 'a', 'bit', 'left', ',', 'I', ""'ll"", 'swing', 'by', 'tomorrow', 'when', 'I', 'get', 'up']",14,67,1,3,0,5,3.176470588235294,1,0,0,0,0
2893,ham,babe  said  hour almost   internet ,['babe' '' 'said' '' 'hour' 'almost' '' '' 'internet' ''],Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,"['Babe', '?', 'You', 'said', '2', 'hours', 'and', 'it', ""'s"", 'been', 'almost', '4', '...', 'Is', 'your', 'internet', 'down', '?']",14,73,2,6,0,5,3.2222222222222223,0,2,0,0,0
2894,ham,k sure get noon see,['k' 'sure' 'get' 'noon' 'see'],K I'll be sure to get up before noon and see what's what,"['K', 'I', ""'ll"", 'be', 'sure', 'to', 'get', 'up', 'before', 'noon', 'and', 'see', 'what', ""'s"", 'what']",13,56,1,2,0,7,2.933333333333333,0,0,0,0,0
2895,ham,k  k  yesterday cbe ,['k' '' 'k' '' 'yesterday' 'cbe' ''],K...k...yesterday i was in cbe .,"['K', '...', 'k', '...', 'yesterday', 'i', 'was', 'in', 'cbe', '.']",7,32,1,7,0,3,2.7,0,0,0,0,0
2896,ham,went ganesh dress shop,['went' 'ganesh' 'dress' 'shop'],Went to ganesh dress shop,"['Went', 'to', 'ganesh', 'dress', 'shop']",5,25,1,0,0,1,4.2,0,0,0,0,0
2897,spam,pdatenow  doubl min  txt orang tariff  latest motorola  sonyericsson  nokia  bluetooth free  call mobileupd  calloptout  yhl,"['pdatenow' '' 'doubl' 'min' '' 'txt' 'orang' 'tariff' '' 'latest'
 'motorola' '' 'sonyericsson' '' 'nokia' '' 'bluetooth' 'free' '' 'call'
 'mobileupd' '' 'calloptout' '' 'yhl']","pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","['pdate_Now', '-', 'Double', 'mins', 'and', '1000', 'txts', 'on', 'Orange', 'tariffs', '.', 'Latest', 'Motorola', ',', 'SonyEricsson', '&', 'Nokia', '&', 'Bluetooth', 'FREE', '!', 'Call', 'MobileUpd8', 'on', '08000839402', 'or', 'call2optout/', '!', 'YHL']",20,163,3,9,2,4,4.827586206896552,1,0,2,0,0
2898,ham,ü collect ur laptop go configur da set izzit ,['ü' 'collect' 'ur' 'laptop' 'go' 'configur' 'da' 'set' 'izzit' ''],Ü collecting ur laptop then going to configure da settings izzit?,"['Ü', 'collecting', 'ur', 'laptop', 'then', 'going', 'to', 'configure', 'da', 'settings', 'izzit', '?']",11,65,1,1,0,2,4.583333333333333,0,1,0,0,0
